敵編成ID,敵艦隊名,海域,海域,セル,難易度,陣形,艦娘経験値,ID#01,ID#02,ID#03,ID#04,ID#05,ID#06,ID#07,ID#08,ID#09,ID#10,ID#11,ID#12,艦名#01,艦名#02,艦名#03,艦名#04,艦名#05,艦名#06,艦名#07,艦名#08,艦名#09,艦名#10,艦名#11,艦名#12,Lv#01,Lv#02,Lv#03,Lv#04,Lv#05,Lv#06,Lv#07,Lv#08,Lv#09,Lv#10,Lv#11,Lv#12
be3c4f9589b0bcd9,"深海機動部隊B群 艦載機群",44,4,11,甲,輪形陣,150,1710,1618,1762,1592,1576,1576,-1,-1,-1,-1,-1,-1,"水母水姫","空母ヲ級改 flagship","軽母ヌ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
b65e6648d041c13b,"深海太平洋中枢艦隊 遊撃部隊",44,4,14,甲,単縦陣,240,1555,1555,1862,1559,1559,1576,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 flagship","雷巡チ級 flagship","雷巡チ級 flagship","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
7d81418e3995551e,"深海太平洋中枢艦隊 遊撃部隊",44,4,14,甲,単縦陣,250,1555,1862,1559,1535,1576,1576,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","軽巡ツ級 flagship","雷巡チ級 flagship","潜水ヨ級 flagship","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,50,1,1,-1,-1,-1,-1,-1,-1
b6b5bea5c639dee1,"深海太平洋中枢艦隊 遊撃部隊",44,4,14,甲,単縦陣,260,1555,1862,1559,1559,1535,1535,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","軽巡ツ級 flagship","雷巡チ級 flagship","雷巡チ級 flagship","潜水ヨ級 flagship","潜水ヨ級 flagship","-","-","-","-","-","-",1,1,1,1,50,50,-1,-1,-1,-1,-1,-1
dd5c9aa556beaee2,"深海太平洋中枢泊地 駐留艦隊",44,4,15,甲,単縦陣,340,1529,1529,1529,1780,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦ル級 flagship","戦艦ル級 flagship","戦艦ル級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
9f822eb60ab00e32,"深海太平洋中枢泊地 駐留艦隊",44,4,15,甲,梯形陣,340,1529,1529,1529,1780,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦ル級 flagship","戦艦ル級 flagship","戦艦ル級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
1400b2ad66d7ecb8,"深海太平洋中枢泊地 駐留艦隊",44,4,15,甲,単縦陣,360,1567,1529,1529,1780,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦ル級改 flagship","戦艦ル級 flagship","戦艦ル級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
fa03a57a7643774f,"深海太平洋兵站輸送部隊 護衛群",44,4,17,甲,単縦陣,240,1555,1595,1592,1576,1576,1576,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
b0431be1677550ba,"深海太平洋中枢泊地 航空隊",44,4,18,甲,輪形陣,170,1686,1652,1652,1651,1667,1655,-1,-1,-1,-1,-1,-1,"中枢棲姫","飛行場姫","飛行場姫","飛行場姫","砲台小鬼","集積地棲姫","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
77e0c4e1b89ddffc,"深海機動部隊B群 主隊",44,4,19,甲,輪形陣,300,1710,1618,1543,1592,1576,1576,-1,-1,-1,-1,-1,-1,"水母水姫","空母ヲ級改 flagship","戦艦タ級 flagship","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
e9b2e70d9d29e31f,"深海太平洋兵站輸送部隊",44,4,20,甲,第三警戒航行序列,400,1735,1558,1558,1576,1576,1576,1554,1592,1576,1576,1501,1501,"軽母ヌ級改 flagship","輸送ワ級 flagship","輸送ワ級 flagship","駆逐ロ級後期型","駆逐ロ級後期型","駆逐ロ級後期型","軽巡ホ級 flagship","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","駆逐イ級","駆逐イ級",1,1,1,1,1,1,1,1,1,1,1,1
454513049b84e292,"深海太平洋中枢泊地 占領司令部",44,4,22,甲,第四警戒航行序列,570,1686,1795,1667,1667,1633,1655,1555,1592,1740,1740,1640,1558,"中枢棲姫","戦艦水鬼改","砲台小鬼","砲台小鬼","飛行場姫","集積地棲姫","軽巡ヘ級 flagship","軽巡ツ級 elite","駆逐ナ級 elite","駆逐ナ級 elite","PT小鬼群","輸送ワ級 flagship",1,1,1,1,1,1,1,1,1,1,1,1
ac27fbb4a49076de,"深海太平洋中枢泊地 占領司令部",44,4,22,甲,第四警戒航行序列,580,1689,1798,1667,1667,1633,1658,1862,1555,1743,1743,1743,1640,"中枢棲姫-壊","戦艦水鬼改-壊","砲台小鬼","砲台小鬼","飛行場姫","集積地棲姫-壊","軽巡ツ級 flagship","軽巡ヘ級 flagship","駆逐ナ級後期型 elite","駆逐ナ級後期型 elite","駆逐ナ級後期型 elite","PT小鬼群",1,1,1,1,1,1,1,1,1,1,1,1
7cb0565d2d56508a,"深海機動部隊A群 随伴護衛部隊",44,4,23,甲,単縦陣,240,1555,1595,1592,1576,1576,1576,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
cbfc367eecaee319,"深海機動部隊A群 随伴護衛部隊",44,4,23,甲,複縦陣,240,1555,1595,1592,1576,1576,1576,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
dfbf052c0c280c41,"深海機動部隊A群 随伴護衛部隊",44,4,23,甲,梯形陣,240,1555,1595,1592,1576,1576,1576,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
3828b4e76b29b44a,"深海太平洋中枢艦隊 前衛展開群",44,4,24,甲,単縦陣,240,1543,1595,1592,1592,1576,1576,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
6cadbcbdffd89d2d,"深海太平洋中枢艦隊 前衛展開群",44,4,24,甲,複縦陣,240,1543,1595,1592,1592,1576,1576,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
261d1b0114e31d5b,"深海太平洋潜水艦隊 A群",44,4,25,甲,単横陣,180,1571,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
1c14b75371a6dce7,"深海機動部隊A群 主隊",44,4,26,甲,輪形陣,300,1600,1618,1543,1592,1576,1576,-1,-1,-1,-1,-1,-1,"空母水鬼","空母ヲ級改 flagship","戦艦タ級 flagship","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
ee887ca9d163ae5b,"深海太平洋中枢泊地 航空隊",44,4,27,甲,輪形陣,170,1686,1652,1652,1651,1667,1655,-1,-1,-1,-1,-1,-1,"中枢棲姫","飛行場姫","飛行場姫","飛行場姫","砲台小鬼","集積地棲姫","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
6399fb297d9d099c,"深海太平洋中枢泊地 占領司令部",44,4,37,甲,第四警戒航行序列,570,1686,1795,1667,1667,1633,1655,1555,1592,1740,1740,1640,1558,"中枢棲姫","戦艦水鬼改","砲台小鬼","砲台小鬼","飛行場姫","集積地棲姫","軽巡ヘ級 flagship","軽巡ツ級 elite","駆逐ナ級 elite","駆逐ナ級 elite","PT小鬼群","輸送ワ級 flagship",1,1,1,1,1,1,1,1,1,1,1,1
7ba1aa37a2bc424b,"深海太平洋中枢泊地 航空隊",44,4,41,甲,輪形陣,170,1686,1652,1651,1651,1667,1655,-1,-1,-1,-1,-1,-1,"中枢棲姫","飛行場姫","飛行場姫","飛行場姫","砲台小鬼","集積地棲姫","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
79e3ca6fd4f40afc,"深海太平洋中枢泊地 航空隊",44,4,41,甲,輪形陣,160,1686,1652,1651,1667,1667,1655,-1,-1,-1,-1,-1,-1,"中枢棲姫","飛行場姫","飛行場姫","砲台小鬼","砲台小鬼","集積地棲姫","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
7f346d6af9cb575e,"深海太平洋中枢泊地 航空隊",44,4,41,甲,輪形陣,180,1689,1652,1652,1651,1667,1658,-1,-1,-1,-1,-1,-1,"中枢棲姫-壊","飛行場姫","飛行場姫","飛行場姫","砲台小鬼","集積地棲姫-壊","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
36315ce09223ff54,"深海太平洋中枢泊地 任務部隊群",44,4,42,甲,単縦陣,200,1543,1595,1592,1576,1576,1535,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","潜水ヨ級 flagship","-","-","-","-","-","-",1,1,1,1,1,50,-1,-1,-1,-1,-1,-1
10f728760ea0806b,"深海太平洋中枢泊地 任務部隊群",44,4,42,甲,複縦陣,200,1543,1595,1592,1576,1576,1535,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","潜水ヨ級 flagship","-","-","-","-","-","-",1,1,1,1,1,50,-1,-1,-1,-1,-1,-1
9a26c3f7c4970ca3,"深海太平洋中枢泊地 任務部隊群",44,4,42,甲,輪形陣,200,1735,1595,1592,1576,1576,1535,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ロ級後期型","駆逐ロ級後期型","潜水ヨ級 flagship","-","-","-","-","-","-",1,1,1,1,1,50,-1,-1,-1,-1,-1,-1
aec59d9a338dba32,"深海太平洋中枢泊地 駐留艦隊",44,4,45,甲,単縦陣,340,1529,1529,1529,1780,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦ル級 flagship","戦艦ル級 flagship","戦艦ル級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
9fc6194f9feec4e4,"深海太平洋中枢泊地 駐留艦隊",44,4,45,甲,梯形陣,340,1529,1529,1529,1780,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦ル級 flagship","戦艦ル級 flagship","戦艦ル級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
0bb6b651c38982e4,"深海太平洋中枢泊地 駐留艦隊",44,4,45,甲,単縦陣,360,1567,1529,1529,1780,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦ル級改 flagship","戦艦ル級 flagship","戦艦ル級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
326fca41cc38eac3,"敵基地空襲",44,5,-1,甲,輪形陣,0,1715,1715,1714,1744,1744,-1,-1,-1,-1,-1,-1,-1,"空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","駆逐ナ級後期型 flagship","駆逐ナ級後期型 flagship","-","-","-","-","-","-","-",1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
dce71b54d36d2c09,"敵基地空襲",44,5,-1,甲,輪形陣,0,1873,1715,1715,1714,1714,1744,-1,-1,-1,-1,-1,-1,"太平洋深海棲姫","空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","駆逐ナ級後期型 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
1301e2db64b5a2f3,"敵基地空襲",44,5,-1,甲,輪形陣,0,1876,1715,1715,1714,1714,1744,-1,-1,-1,-1,-1,-1,"太平洋深海棲姫-壊","空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","駆逐ナ級後期型 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
72516e534f1fb523,"深海太平洋潜水艦隊 再編成B群",44,5,2,甲,梯形陣,170,1571,1571,1571,1570,1531,1531,-1,-1,-1,-1,-1,-1,"潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級","潜水ヨ級","潜水ヨ級","-","-","-","-","-","-",50,50,50,50,50,50,-1,-1,-1,-1,-1,-1
f7f901b16b0a17ee,"深海太平洋潜水艦隊 再編成B群",44,5,2,甲,単横陣,170,1571,1571,1571,1570,1531,1531,-1,-1,-1,-1,-1,-1,"潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級","潜水ヨ級","潜水ヨ級","-","-","-","-","-","-",50,50,50,50,50,50,-1,-1,-1,-1,-1,-1
d2910763df57f4a9,"深海太平洋潜水艦隊 再編成B群",44,5,2,甲,単横陣,180,1571,1571,1571,1571,1571,1531,-1,-1,-1,-1,-1,-1,"潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ヨ級","-","-","-","-","-","-",50,50,50,50,50,50,-1,-1,-1,-1,-1,-1
19fe80064f22132f,"深海太平洋潜水艦隊 再編成B群",44,5,2,甲,梯形陣,200,1572,1571,1571,1571,1533,1533,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ヨ級 elite","潜水ヨ級 elite","-","-","-","-","-","-",50,50,50,50,50,50,-1,-1,-1,-1,-1,-1
5e2f2cc294de4108,"深海太平洋潜水艦隊 再編成A群",44,5,3,甲,単横陣,180,1571,1571,1571,1570,1570,1570,-1,-1,-1,-1,-1,-1,"潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級","潜水ソ級","潜水ソ級","-","-","-","-","-","-",50,50,50,50,50,50,-1,-1,-1,-1,-1,-1
3859b15686dad619,"深海太平洋潜水艦隊 再編成A群",44,5,3,甲,単横陣,190,1571,1571,1571,1571,1571,1570,-1,-1,-1,-1,-1,-1,"潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級","-","-","-","-","-","-",50,50,50,50,50,50,-1,-1,-1,-1,-1,-1
58c394953e316dd3,"深海太平洋潜水艦隊 再編成A群",44,5,3,甲,梯形陣,210,1572,1571,1571,1571,1571,1571,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-",50,50,50,50,50,50,-1,-1,-1,-1,-1,-1
89511de73c5eefb8,"深海太平洋深淵任務群 航空隊",44,5,5,甲,輪形陣,210,1715,1715,1714,1744,1744,-1,-1,-1,-1,-1,-1,-1,"空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","駆逐ナ級後期型 flagship","駆逐ナ級後期型 flagship","-","-","-","-","-","-","-",1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
8986940d02288ce5,"深海太平洋深淵任務群 航空隊",44,5,5,甲,輪形陣,220,1873,1715,1714,1714,1714,1744,-1,-1,-1,-1,-1,-1,"太平洋深海棲姫","空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","駆逐ナ級後期型 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
cc78f01a09895ec7,"深海太平洋深淵任務群 航空隊",44,5,5,甲,輪形陣,230,1876,1715,1715,1714,1714,1744,-1,-1,-1,-1,-1,-1,"太平洋深海棲姫-壊","空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","空母ヲ級改 flagship","駆逐ナ級後期型 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
ab800a8ee163bad2,"深海任務部隊　艦載機群",44,5,6,甲,輪形陣,140,1780,1780,1735,1543,1555,1592,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
ec63e5fed4dcdb28,"深海任務部隊　艦載機群",44,5,7,甲,輪形陣,130,1780,1780,1543,1555,1592,1592,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","軽巡ツ級 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
72ad2d51d09d204a,"深海任務部隊　艦載機群",44,5,7,甲,輪形陣,140,1780,1780,1735,1543,1555,1592,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
31065cea561ada6c,"深海任務部隊　増派護衛空母A群",44,5,11,甲,輪形陣,250,1780,1780,1735,1543,1555,1592,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
a032f90e66143d8f,"深海任務部隊　増派水上打撃部隊",44,5,12,甲,単縦陣,280,1543,1543,1735,1862,1577,1577,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","戦艦タ級 flagship","軽母ヌ級改 flagship","軽巡ツ級 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
d2099afcde6eb993,"深海任務部隊　増派水上打撃部隊",44,5,12,甲,複縦陣,280,1543,1543,1735,1862,1577,1577,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","戦艦タ級 flagship","軽母ヌ級改 flagship","軽巡ツ級 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
e661b71374b72442,"深海任務部隊　増派水上打撃部隊",44,5,12,甲,警戒陣,280,1543,1543,1735,1862,1577,1577,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","戦艦タ級 flagship","軽母ヌ級改 flagship","軽巡ツ級 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
a6b5ffdee8685a66,"深海任務部隊 逆上陸部隊 I群",44,5,13,甲,複縦陣,270,1527,1558,1558,1735,1577,1577,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","輸送ワ級 flagship","輸送ワ級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
0657191d7f56e89e,"深海任務部隊 逆上陸部隊 I群",44,5,13,甲,複縦陣,300,1567,1558,1558,1735,1577,1577,-1,-1,-1,-1,-1,-1,"戦艦ル級改 flagship","輸送ワ級 flagship","輸送ワ級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
aad429178f158d4f,"深海任務部隊 逆上陸部隊 II群",44,5,14,甲,複縦陣,270,1527,1558,1558,1735,1577,1577,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","輸送ワ級 flagship","輸送ワ級 flagship","軽母ヌ級改 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
5216a12d5699944f,"深海任務部隊　増派護衛空母B群",44,5,19,甲,輪形陣,240,1780,1780,1543,1555,1592,1592,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","軽巡ツ級 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
6c9cfa43006cd3d9,"深海任務部隊　増派護衛空母B群",44,5,19,甲,輪形陣,250,1780,1780,1735,1543,1555,1592,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
b7a037a9b1083d19,"深海任務部隊　増派護衛空母B群",44,5,19,甲,輪形陣,260,1780,1780,1735,1543,1555,1862,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
2d9fcbd136b294d4,"深海任務部隊 前衛警戒部隊",44,5,21,甲,単縦陣,240,1555,1595,1592,1577,1577,1577,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ハ級後期型","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
8a45aba46f86ac50,"深海任務部隊 前衛警戒部隊",44,5,21,甲,複縦陣,240,1555,1595,1592,1577,1577,1577,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","重巡ネ級 elite","軽巡ツ級 elite","駆逐ハ級後期型","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
cef97e11d94f4759,"深海任務部隊　増派護衛空母A群",44,5,23,甲,輪形陣,240,1780,1780,1543,1555,1592,1592,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","軽巡ツ級 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
2807ff90f4c29b1e,"深海太平洋深淵任務群 出撃艦隊",44,5,24,甲,第四警戒航行序列,580,1713,1782,1557,1557,1557,1555,1862,1744,1744,1744,1744,1572,"深海海月姫","空母棲姫","戦艦棲姫","戦艦棲姫","戦艦棲姫","軽巡ヘ級 flagship","軽巡ツ級 flagship","駆逐ナ級後期型 flagship","駆逐ナ級後期型 flagship","駆逐ナ級後期型 flagship","駆逐ナ級後期型 flagship","潜水ソ級 flagship",1,1,1,1,1,1,1,1,1,1,1,50
408a0d474c2e4084,"深海太平洋深淵任務群 出撃艦隊",44,5,24,甲,第四警戒航行序列,570,1713,1782,1557,1557,1743,1743,1592,1743,1743,1740,1740,1571,"深海海月姫","空母棲姫","戦艦棲姫","戦艦棲姫","駆逐ナ級後期型 elite","駆逐ナ級後期型 elite","軽巡ツ級 elite","駆逐ナ級後期型 elite","駆逐ナ級後期型 elite","駆逐ナ級 elite","駆逐ナ級 elite","潜水ソ級 elite",1,1,1,1,1,1,1,1,1,1,1,50
78838936c5b87021,"深海太平洋深淵任務群 航空隊",44,5,26,甲,輪形陣,230,1873,1618,1618,1780,1761,1761,-1,-1,-1,-1,-1,-1,"太平洋深海棲姫","空母ヲ級改 flagship","空母ヲ級改 flagship","軽母ヌ級改 flagship","重巡ネ級 flagship","重巡ネ級 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
2e81b57cab201a06,"深海太平洋深淵任務群 航空隊",44,5,26,甲,輪形陣,220,1873,1618,1780,1780,1761,1761,-1,-1,-1,-1,-1,-1,"太平洋深海棲姫","空母ヲ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","重巡ネ級 flagship","重巡ネ級 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
771c93d5a21926da,"深海太平洋深淵任務群 航空隊",44,5,26,甲,輪形陣,240,1876,1618,1780,1780,1780,1761,-1,-1,-1,-1,-1,-1,"太平洋深海棲姫-壊","空母ヲ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","重巡ネ級 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
f7c69c22a33b297a,"深海太平洋深淵任務群 強襲部隊",44,5,29,甲,単縦陣,350,1862,1562,1595,1595,1623,1623,-1,-1,-1,-1,-1,-1,"軽巡ツ級 flagship","戦艦レ級 elite","重巡ネ級 elite","重巡ネ級 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
d1015c839f3d20bf,"深海太平洋深淵任務群 航空隊",44,5,30,甲,輪形陣,230,1873,1618,1618,1780,1761,1761,-1,-1,-1,-1,-1,-1,"太平洋深海棲姫","空母ヲ級改 flagship","空母ヲ級改 flagship","軽母ヌ級改 flagship","重巡ネ級 flagship","重巡ネ級 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
